Sapling.ID,Stem.Wood.Density,Modulus.Of.Elasticity,Branching.Distance,Branch.Diameter,Branch.Wood.Density,Vessel.Diameter,Lumen.Fraction,Ks,Kbranch,t.b2,Leaf.Area,Leaf.Mass.per.Area,Leaf.Thickness,Leaf.Carbon.Concentration,Leaf.Nitrogen.Concentration,Leaf.Phosphorus.Concentration,Carbon.13.isotope.ratio,Elevation,Total.Transmitted.Light ,Percent.Canopy.Opening,Summer.Max.Temp,Fall.Min.Temp,Mean.Summer.and.Fall.Temp,Slope,North.Aspect,East.Aspect,Soil.Humidity,Soil.pH,Soil.Total.Organic.Carbon,Soil.Total.Nitrogen,Soil.Phosphorus,Soil.Potassium,Soil.Calcium,Soil.Magnesium,Soil.Depth,Symmetric.Competition,Asymmetric.Competition,Species,Site.Name,Tree.Age,Tree.Height,julian.date.2011,Branch.Height
J15ACP-b,0.514126723,1060.43022,38.33333333,4.89,0.380556575,6799.94353,0.069989351,28.52519365,425.4032202,0.019161852,125.13,29.15368017,0.1006,48.8102,3.4292,20.9995435,-31.36397026,40,3.15,4.9,27.67,-8.83,14.47,0,0,0,0.122333333,4.33,2.843357133,0.175789474,26.16948307,46.88365629,309.6561998,23.0123404,55,0.514,46.751,ACP,Mr. Robert Pins,14,282,187,2.5
J15ACR-a,0.423049645,2912.64875,13.16666667,4.625,0.382941182,10818.11392,0.101758112,58.94544832,969.3757654,0.016653004,37.997,42.27965366,0.1452,48.0353,2.3953,15.85429615,-31.73544014,40,3.69,8.29,27.67,-8.83,14.47,0,0,0,0.129333333,4.45,2.238319714,0.066400221,33.64190508,38.63470138,263.7020328,21.67334649,38,0.308,24.491,ACR,Mr. Robert Pins,16,360,187,2.8
J15ACR-c,0.529251101,5448.11422,13.55555556,5.355,0.428268436,5797.043931,0.073275004,26.2371802,380.0854237,0.021894128,25.04,42.20306333,0.1058,50.9109,2.8395,15.24056837,-31.52756775,40,4.32,7.4,27.67,-8.83,14.47,0,0,0,0.133666667,4.62,2.640417219,0.105479452,26.72318621,41.20854968,464.6306158,24.45066939,55,1.254,137.220,ACR,Mr. Robert Pins,20,594,187,4
J15ACSA-a,0.667356322,8257.138235,57,4.56,0.471529644,6765.922275,0.098833366,39.66515963,494.2778287,0.027384213,78.743,37.99702831,0.0976,48.2009,3.0535,14.88130816,-31.48656784,40,3.7,6.32,27.67,-8.83,14.47,0,0,0,0.09,3.98,2.075994306,0.078656555,22.76214659,32.05879462,128.9881668,12.67168034,32,1.191,102.985,ACSA,Mr. Robert Pins,32,565,187,4.8
J15ACSP-a,0.430074627,2183.032765,100,3.86,0.342327557,7138.838467,0.085799435,33.82036237,483.1240693,0.025429568,65.89,26.19517377,0.1166,48.5681,3.5942,23.01392893,-31.85844536,40,3.4,7.06,27.67,-8.83,14.47,0,0,0,0.092666667,4.57,2.207534054,0.077942484,23.40957024,27.42587036,327.1682105,19.13757894,39,0.102,27.545,ACSP,Mr. Robert Pins,14,407,187,3
J15ACSP-b,0.497732317,4740.124905,16,4,0.390198582,7718.646331,0.088475469,42.84259698,606.9839222,0.025307062,42.63117647,23.56739751,0.1044,45.6722,2.8378,17.22311319,-31.77197495,40,4.53,6.23,27.67,-8.83,14.47,0,0,0,0.161333333,4.46,2.620975661,0.08325228,24.10177319,42.66958763,312.1778456,17.96271693,55,1.510,52.889,ACSP,Mr. Robert Pins,13,336,187,1.8
J15AMSP-a,0.889002849,5222.612837,13.57142857,3.645,0.59952655,6074.656803,0.176827791,60.26505576,1150.580382,0.003322838,13.45916667,31.17454028,0.1116,49.2809,3.131,15.66918152,-32.03238533,40,3.79,6.84,27.67,-8.83,14.47,0,0,0,0.110333333,4.616666667,1.765773532,0.050280115,23.87729,25.96298633,205.7732115,12.32897144,55,0.674,26.263,AMSP,Mr. Robert Pins,28,349,187,2.8
J15BEPA-a,0.4889375,1710.420459,73,3.405,0.493893825,4781.748298,0.107179122,49.23749081,956.2389545,0.015762119,16.02,29.8585102,0.1038,47.5595,3.2042,14.64848904,-33.01845062,40,4.26,6.22,27.67,-8.83,14.47,0,0,0,0.085,4.37,1.669115011,0.06392348,20.07435212,25.24465147,116.9189371,9.412209889,31,1.321,58.466,BEPA,Mr. Robert Pins,42,348,218,2.4
J15BEPA-b1,0.526847195,5137.785216,27.2,4.585,0.471180248,7163.109461,0.143595333,82.89620538,1571.629987,0.031339915,27.61533333,46.32691983,0.135,42.1064,2.8209,15.02106259,-31.22503937,40,5.06,7.2,27.67,-8.83,14.47,0,0,0,0.098333333,4.43,3.666712182,0.102558824,6.027243952,42.01621192,173.9271124,14.88998099,32,0.271,149.309,BEPA,Mr. Robert Pins,15,663,187,5.3
J15BEPA-b2,0.526975477,6888.454665,24.83333333,4.49,0.505277533,2993.648385,0.149876902,70.16679988,1337.242784,0.013691398,18.62756757,32.03621485,0.1124,48.6321,2.9738,14.68436838,-32.70044456,40,3.92,6.5,27.67,-8.83,14.47,0,0,0,0.071666667,4.48,1.963588632,0.052162585,20.11247127,41.95931908,126.9566146,14.04547482,35,3.579,40.585,BEPA,Mr. Robert Pins,9,400,187,2.5
J15BEPO-a,0.452479339,5818.338467,12.16666667,3.1,0.465628191,3629.590954,0.124660155,53.77210141,1017.395497,0.016842399,11.94222222,39.82136211,0.1274,50.7708,3.6811,16.8958296,-31.52655716,40,4.39,7.17,27.67,-8.83,14.47,0,0,0,0.108666667,4.57,1.941071122,0.051871963,27.38920298,40.6315001,230.0774041,22.14693001,41,5.111,19.689,BEPO,Mr. Robert Pins,11,403,187,2.5
J15BEPO-g,0.55245098,1488.914081,25,3.87,0.512304391,8655.503125,0.140715028,79.20801635,1518.669131,0.018129269,14.88571429,43.66602687,0.1208,52.4109,3.0771,15.2580961,-29.2424321,40,3.830384615,6.131923077,27.67,-8.83,14.47,0,0,0,0.088,NA,NA,NA,NA,NA,NA,NA,44,0.577,41.779,BEPO,Mr. Robert Pins,16,380,218,2.7
J15COA-a,0.574782114,3548.294708,12.4,5.145,0.519224132,7080.196497,0.077648624,30.37509485,545.8519581,0.019387235,25.0115,31.84535114,0.1098,46.0705,3.5026,14.18233839,-31.11316345,40,2.61,5.28,27.67,-8.83,14.47,0,0,0,0.067666667,NA,NA,NA,NA,NA,NA,NA,32,0.551,50.178,COA,Mr. Robert Pins,17,520,187,4.3
J15COA-b,0.50643299,6257.063343,16.71428571,4.41,0.460910979,8236.246429,0.113474356,54.26841193,738.0984155,0.021867199,18.81142857,47.88122722,0.1384,46.6784,3.1548,13.22395934,-30.53173149,40,2.07,3.32,27.67,-8.83,14.47,0,0,0,0.066,4.6,1.675506337,0.037358491,19.96504733,31.86154532,142.2434159,14.49379752,55,0.961,22.285,COA,Mr. Robert Pins,10,569,187,5.2
J15COA-c,0.550311419,1637.529676,14.125,4.075,0.480947237,11619.43421,0.166261093,102.8680229,1607.283947,0.017905855,19.41361111,41.83777132,0.1144,45.7839,2.2701,11.04069406,-30.59413422,40,3.43,5.64,27.67,-8.83,14.47,0,0,0,0.096333333,NA,NA,NA,NA,NA,NA,NA,37,0.490,108.336,COA,Mr. Robert Pins,7,228,187,2
J15FAG-b,0.770939639,6609.212514,100,3.735,0.548940032,8524.020791,0.137989011,71.09033709,1281.456724,0.019621149,55.36714286,37.38679464,0.0956,49.8897,2.9551,14.01008597,-31.3911203,40,2.58,3.58,27.67,-8.83,14.47,0,0,0,0.135333333,4.18,2.506180045,0.088610102,27.03342249,32.17503122,182.236986,12.42426873,55,0.170,29.310,FAG,Mr. Robert Pins,21,566,187,4.1
J15FRA-a,0.740781357,14352.30577,26,5.835,0.327246893,33922.51293,0.107757332,320.6846095,1465.067391,0.026539272,209.1675,35.40224939,0.1008,46.4879,3.7141,14.26941646,-31.43281021,40,2.96,5.42,27.67,-8.83,14.47,0,0,0,0.070666667,4.45,2.15564006,0.07246144,14.23765978,35.16861528,133.3104025,11.11185277,37,1.336,108.142,FRA,Mr. Robert Pins,15,438,187,2.3
J15OSV-a,0.681353383,3048.106678,16.4,3.475,0.508907699,8205.962577,0.145477239,100.3188876,1898.26541,0.022646765,34.51033333,31.53644802,0.1102,49.8841,3.126,10.00743357,-31.50998352,40,3.87,5.25,27.67,-8.83,14.47,0,0,0,0.067666667,4.28,2.140169098,0.051697128,12.43634832,31.66821175,121.4026832,9.864710768,29,0.848,79.224,OSV,Mr. Robert Pins,13,384,187,2.7
J15PRP-a,0.375643564,1400.873134,19.11111111,3.675,0.564820547,6158.982348,0.105945454,39.94281361,770.6508274,0.020085985,10.84082192,30.74376406,0.0876,49.2471,3.5877,12.28176582,-29.95290039,40,3.22,5.59,27.67,-8.83,14.47,0,0,0,0.085666667,4.13,2.345222723,0.050607029,13.90648823,37.37337511,133.5936686,11.62096536,36,0.545,62.981,PRP,Mr. Robert Pins,17,407,187,3.1
J15PRP-b,0.481455696,5964.665696,23.75,3.25,0.440358733,4637.012192,0.162122194,66.23982588,1227.531503,0.01957005,17.6537037,44.58197839,0.079,47.1953,3.3241,21.37437474,-29.95269669,40,5.86,6.58,27.67,-8.83,14.47,0,0,0,0.127,4.52,1.939526736,0.020646154,21.02097421,34.70626688,126.2874292,12.23398813,44,1.061,80.570,PRP,Mr. Robert Pins,NA,599,187,4.6
J15PRS-a,0.653051643,3503.892644,13.22222222,3.605,0.481110187,4712.794555,0.125590362,40.86047116,764.8137146,0.026532573,30.11727273,29.35494582,0.145,44.8322,2.6545,10.87387904,-31.31509865,40,4.05,5.76,27.67,-8.83,14.47,0,0,0,0.107333333,NA,NA,NA,NA,NA,NA,NA,52,4.092,75.404,PRS,Mr. Robert Pins,16,381,187,2.5
J15QUR-a,0.703116279,3564.098335,23.66666667,6.22,0.565618791,36123.14695,0.100972972,260.3295114,2197.665591,0.02087292,115.6475,52.82215353,0.1452,46.082,3.0493,12.48999647,-30.52065979,40,3.25,5.61,27.67,-8.83,14.47,0,0,0,0.065333333,4.6,2.25673027,0.095560748,11.19869467,38.10913439,122.8474849,11.12277129,38,0.963,94.106,QUR,Mr. Robert Pins,19,460,187,3.4
J15SOA-a,0.572928445,913.4700965,17.83333333,5.005,0.450261293,4105.924287,0.178902545,46.58987759,862.5722751,0.025543134,29.5616,32.62340333,0.0892,46.7112,3.6254,15.46382048,-33.10300369,40,5.26,7.26,27.67,-8.83,14.47,0,0,0,0.068666667,4.73,1.665353488,0.047710843,17.51041709,34.20963836,167.7888612,14.72360765,41,0.708,92.793,SOA,Mr. Robert Pins,33,245,187,1.6
J15SOA-b,0.593570808,10103.70049,27,4.27,0.508583656,3745.097135,0.098188896,20.90718372,369.3833433,0.039867409,46.234375,39.91889152,0.1204,41.7752,2.7609,13.42861549,-30.85631607,40,3.28,6.45,27.67,-8.83,14.47,0,0,0,0.061,NA,NA,NA,NA,NA,NA,NA,33,0.849,50.265,SOA,Mr. Robert Pins,8,359,187,1.3
J15SOA-c,0.652412281,2494.318864,29.66666667,5.245,0.490672954,4343.919512,0.134349268,36.07203625,605.9492715,0.025724758,48.99357143,44.74347947,0.1246,46.8301,2.8625,14.00850223,-31.37668846,40,6.55,9.77,27.67,-8.83,14.47,0,0,0,0.085666667,4.55,3.16542214,0.066944785,13.18512785,46.68379551,351.5384022,25.08819787,32,0.092,140.928,SOA,Mr. Robert Pins,14,255,187,1.3
J15ULA-b,0.655670521,2306.736447,16.25,4.005,0.533369796,14785.13358,0.106726717,166.3622111,582.7634671,0.040726206,20.8172,31.44515113,0.1028,42.5827,3.6956,21.9855319,-31.16686142,40,3.88,5.58,27.67,-8.83,14.47,0,0,0,0.159333333,4.64,1.829516563,0.081690141,16.9653047,33.73745493,171.6002507,11.96916356,46,1.741,66.100,ULA,Mr. Robert Pins,28,331,187,2.5
J16ACP-c,0.514259387,1612.117063,11.16666667,4.715,0.392128678,6927.778134,0.061061408,25.48303368,378.6789333,0.019604414,84.476,29.71258109,0.0972,47.744,2.99,17.13102385,-29.54116142,40,2.38,4.15,27.75,-9.75,14.56,0,0,0,0.065,5.02,1.883972897,0.046701283,16.22715896,28.91185704,259.702605,25.14873718,54,1.161,27.554,ACP,Mr. Robert Feuillus,21,304,178,2.3
J16ACR-d,0.587288817,5741.389056,20.25,4.325,0.469063702,8883.122661,0.088514898,44.87889645,733.601399,0.021270743,33.53888889,44.4922975,0.1166,51.4865,1.9831,15.46549888,-30.76180779,40,4.05,5.86,27.75,-9.75,14.56,0,0,0,0.113666667,5.18,1.601205059,0.043090316,17.61674553,38.03163682,405.5786488,43.05145488,55,4.587,24.608,ACR,Mr. Robert Feuillus,16,319,178,2.7
J16ACR-e,0.64499484,4831.897824,21.83333333,5.46,0.515412497,6631.622859,0.070450648,28.01533794,476.4826189,0.015838059,48.96777778,40.66165959,0.1164,48.8228,2.621,12.2496134,-30.75265427,40,3.3,5.61,27.75,-9.75,14.56,0,0,0,0.126,4.12,3.285300467,0.074182561,12.74858378,38.00021331,222.2759725,31.38970441,53,1.539,25.546,ACR,Mr. Robert Feuillus,32,362,178,2.5
J16ACSA-c,0.748345035,7737.446616,16.2,5.02,0.548794857,NA,NA,NA,NA,NA,62.7695,35.09666319,0.0958,48.0339,2.8894,11.61082404,-32.03875587,40,2.62,3.71,27.75,-9.75,14.56,0,0,0,0.082666667,NA,NA,NA,NA,NA,NA,NA,55,1.499,92.436,ACSA,Mr. Robert Feuillus,28,625,178,4.7
